,platform,name,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count,appendix,version
1725,maven,jtidy:jtidy,1.0357373,,2022-10-25 11:24:24.394292,https://libraries.io/api/maven/jtidy:jtidy,200.0,9.0,60.0,208.0,http://svn.sourceforge.net/viewcvs.cgi/jtidy/trunk/jtidy/,404.0,,,,,,,,,,,,D,
1726,go,github.com/cloudflare/cfssl,1.0347348,,2022-10-25 11:24:25.201126,https://libraries.io/api/go/github.com%2Fcloudflare%2Fcfssl,200.0,22.0,405.0,272.0,https://github.com/cloudflare/cfssl,200.0,2022-10-25 11:24:25.898104,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/cloudflare/cfssl,200.0,,,,2022-10-25 11:24:49.513327,4.8,2022-10-25 11:25:07.087619,0.53453,707.0,D,
1727,maven,org.apache.tomcat:tomcat-util,1.0172576,,2022-10-25 11:25:08.100233,https://libraries.io/api/maven/org.apache.tomcat:tomcat-util,200.0,13.0,48.0,355.0,,,,,,,,,,,,,,D,
1728,maven,org.apache.tomcat:tomcat-juli,1.0172576,,2022-10-25 11:25:08.998392,https://libraries.io/api/maven/org.apache.tomcat:tomcat-juli,200.0,14.0,105.0,740.0,,,,,,,,,,,,,,D,
1729,nuget,system.runtime,1.0090721,,2022-10-25 11:25:09.904477,https://libraries.io/api/nuget/system.runtime,200.0,18.0,3433.0,7916.0,,,,,,,,,,,,,,D,
1730,go,github.com/containernetworking/plugins,1.0065871,,2022-10-25 11:25:10.726618,https://libraries.io/api/go/github.com%2Fcontainernetworking%2Fplugins,200.0,17.0,337.0,0.0,https://github.com/containernetworking/plugins,200.0,2022-10-25 11:25:11.490563,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/containernetworking/plugins,200.0,,,,2022-10-25 11:25:30.733733,5.1,2022-10-25 11:25:38.593261,0.60272,1201.0,D,
1732,maven,org.glassfish.jaxb:txw2,0.99741006,,2022-10-25 11:25:39.399237,https://libraries.io/api/maven/org.glassfish.jaxb:txw2,200.0,18.0,65.0,72.0,https://github.com/eclipse-ee4j/jaxb-ri,200.0,2022-10-24 20:40:20.047468,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/eclipse-ee4j/jaxb-ri,200.0,,,,2022-10-24 20:40:35.453984,6.2,2022-10-24 20:40:47.670141,0.42757,24.0,D,
1733,maven,stax:stax,0.99714726,,2022-10-25 11:25:40.178246,https://libraries.io/api/maven/stax:stax,200.0,12.0,118.0,443.0,http://cvs.stax.codehaus.org/stax/,,,,,,,,,,,,,D,
1734,maven,xmlbeans:xmlbeans-jsr173-api,0.99714726,,2022-10-25 11:25:42.054924,https://libraries.io/api/maven/xmlbeans:xmlbeans-jsr173-api,404.0,,,,,,,,,,,,,,,,,D,
1735,maven,com.ibm.icu:icu4j,0.99252737,88.0,2022-10-25 11:25:42.811800,https://libraries.io/api/maven/com.ibm.icu:icu4j,200.0,22.0,417.0,1791.0,https://github.com/unicode-org/icu,200.0,2022-10-25 11:25:43.544698,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/unicode-org/icu,200.0,2016-07-12 00:01:17.639000+00:00,2019-06-24 23:08:37.142000+00:00,88.0,2022-10-25 11:26:18.668091,7.1,2022-10-25 11:26:24.452845,0.6776,1228.0,D,
1737,cargo,serde_test,0.9888124,,2022-10-25 11:26:25.335656,https://libraries.io/api/cargo/serde_test,200.0,20.0,286.0,217.0,https://github.com/serde-rs/serde,200.0,2022-10-25 06:16:24.271166,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/serde-rs/serde,200.0,,,,2022-10-25 09:50:30.885476,6.5,2022-10-25 06:16:35.252313,0.69685,11183.0,D,
1738,maven,xerces:xmlparserapis,0.9879074,,2022-10-25 11:26:26.238019,https://libraries.io/api/maven/xerces:xmlparserapis,200.0,6.0,115.0,473.0,,,,,,,,,,,,,,D,
1739,go,github.com/pelletier/go-toml,0.98518485,,2022-10-25 11:26:27.037651,https://libraries.io/api/go/github.com%2Fpelletier%2Fgo-toml,200.0,26.0,8837.0,6353.0,https://github.com/pelletier/go-toml,200.0,2022-10-25 11:26:27.808452,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/pelletier/go-toml,200.0,,,,2022-10-25 11:26:48.481438,6.8,2022-10-25 11:26:56.311223,0.57519,1861.0,D,
1740,nuget,system.text.encoding,0.98320043,,2022-10-25 11:26:57.239272,https://libraries.io/api/nuget/system.text.encoding,200.0,16.0,794.0,6166.0,,,,,,,,,,,,,,D,
1741,nuget,system.io,0.9831903,,2022-10-25 11:26:58.023242,https://libraries.io/api/nuget/system.io,200.0,0.0,0.0,1.0,,,,,,,,,,,,,,D,
1742,nuget,system.threading.tasks,0.98295265,,2022-10-25 11:26:58.960081,https://libraries.io/api/nuget/system.threading.tasks,200.0,16.0,1155.0,6361.0,,,,,,,,,,,,,,D,
1743,nuget,system.reflection,0.98115075,,2022-10-25 11:26:59.714674,https://libraries.io/api/nuget/system.reflection,200.0,0.0,0.0,0.0,,,,,,,,,,,,,,D,
1744,cargo,proc-macro2,0.9807919,,2022-10-25 11:27:00.505881,https://libraries.io/api/cargo/proc-macro2,200.0,26.0,4085.0,6620.0,https://github.com/dtolnay/proc-macro2,200.0,2022-10-25 11:27:01.228282,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/dtolnay/proc-macro2,200.0,,,,2022-10-25 11:27:19.237790,5.5,2022-10-25 11:27:24.146438,0.53807,826.0,D,
1745,nuget,system.threading,0.97987026,,2022-10-25 11:27:25.055622,https://libraries.io/api/nuget/system.threading,200.0,16.0,2279.0,7359.0,,,,,,,,,,,,,,D,
1747,nuget,system.globalization,0.9786576,,2022-10-25 11:27:25.969987,https://libraries.io/api/nuget/system.globalization,200.0,16.0,1184.0,7334.0,,,,,,,,,,,,,,D,
1748,nuget,system.diagnostics.debug,0.97849363,,2022-10-25 11:27:26.927695,https://libraries.io/api/nuget/system.diagnostics.debug,200.0,16.0,1325.0,7689.0,,,,,,,,,,,,,,D,
1749,nuget,system.collections,0.9770077,,2022-10-25 11:27:27.851397,https://libraries.io/api/nuget/system.collections,200.0,16.0,2600.0,7895.0,,,,,,,,,,,,,,D,
1750,nuget,system.security.principal,0.9767125,,2022-10-25 11:27:28.822316,https://libraries.io/api/nuget/system.security.principal,200.0,12.0,170.0,248.0,,,,,,,,,,,,,,D,
1751,nuget,system.security.claims,0.97498024,,2022-10-25 11:27:29.763002,https://libraries.io/api/nuget/system.security.claims,200.0,13.0,312.0,377.0,,,,,,,,,,,,,,D,
1752,go,github.com/nats-io/nats-server,0.9740828,113.0,2022-10-25 11:27:30.708247,https://libraries.io/api/go/github.com%2Fnats-io%2Fnats-server,200.0,18.0,69.0,14.0,https://github.com/nats-io/nats-server,200.0,2022-10-25 11:27:31.273568,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/nats-io/nats-server,200.0,,,,2022-10-25 11:27:51.064375,6.0,2022-10-25 11:27:55.890018,0.67942,362.0,D,
1753,maven,clover:clover,0.9729606,,2022-10-25 11:27:56.678900,https://libraries.io/api/maven/clover:clover,200.0,8.0,10.0,11.0,,,,,,,,,,,,,,D,
1754,maven,javancss:javancss,0.9729606,,2022-10-25 11:27:57.461867,https://libraries.io/api/maven/javancss:javancss,200.0,6.0,5.0,10.0,,,,,,,,,,,,,,D,
1755,maven,icu4j:icu4j,0.9729606,,2022-10-25 11:27:58.235441,https://libraries.io/api/maven/icu4j:icu4j,200.0,5.0,2.0,45.0,,,,,,,,,,,,,,D,
1756,maven,isorelax:isorelax,0.9729606,,2022-10-25 11:27:58.984220,https://libraries.io/api/maven/isorelax:isorelax,200.0,5.0,25.0,22.0,,,,,,,,,,,,,,D,
1757,maven,javancss:ccl,0.9729606,,2022-10-25 11:27:59.753195,https://libraries.io/api/maven/javancss:ccl,200.0,6.0,5.0,19.0,,,,,,,,,,,,,,D,
1758,maven,jaxme:jaxme-api,0.9729606,,2022-10-25 11:28:00.518839,https://libraries.io/api/maven/jaxme:jaxme-api,200.0,6.0,4.0,21.0,,,,,,,,,,,,,,D,
1759,maven,asm:asm-tree,0.9729606,,2022-10-25 11:28:01.259168,https://libraries.io/api/maven/asm:asm-tree,200.0,10.0,53.0,237.0,,,,,,,,,,,,,,D,
1760,maven,xom:xom,0.9729606,,2022-10-25 11:28:02.021024,https://libraries.io/api/maven/xom:xom,200.0,16.0,190.0,1442.0,https://github.com/elharo/xom,200.0,2022-10-25 11:28:02.742723,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/elharo/xom,200.0,,,,2022-10-25 11:28:17.608922,4.7,2022-10-25 11:28:25.293280,0.25084,30.0,D,
1761,maven,cobertura:cobertura,0.9729606,,2022-10-25 11:28:26.068416,https://libraries.io/api/maven/cobertura:cobertura,200.0,8.0,9.0,90.0,,,,,,,,,,,,,,D,
1762,maven,com.google.code.findbugs:jformatstring,0.9729606,,2022-10-25 11:28:27.005808,https://libraries.io/api/maven/com.google.code.findbugs:jformatstring,200.0,11.0,16.0,40.0,https://code.google.com/p/findbugs/,200.0,2022-10-25 11:28:27.769881,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//code.google.com/p/findbugs/,200.0,,,,,,,,,D,
1763,maven,commons-jelly:commons-jelly,0.9729606,,2022-10-25 11:28:28.547302,https://libraries.io/api/maven/commons-jelly:commons-jelly,200.0,9.0,85.0,16.0, http://svn.apache.org/viewcvs.cgi/jakarta/commons/proper/jelly/trunk ,,,,,,,,,,,,,D,
1764,maven,commons-jelly:commons-jelly-tags-junit,0.9729606,,2022-10-25 11:28:29.317010,https://libraries.io/api/maven/commons-jelly:commons-jelly-tags-junit,200.0,4.0,21.0,2.0,,,,,,,,,,,,,,D,
1765,maven,asm:asm-util,0.9729606,,2022-10-25 11:28:30.075505,https://libraries.io/api/maven/asm:asm-util,200.0,11.0,87.0,319.0,,,,,,,,,,,,,,D,
1766,maven,asm:asm-xml,0.9729606,,2022-10-25 11:28:30.815801,https://libraries.io/api/maven/asm:asm-xml,200.0,8.0,13.0,22.0,http://svn.forge.objectweb.org/cgi-bin/viewcvs.cgi/asm/trunk/,,,,,,,,,,,,,D,
1767,maven,com.google.code.findbugs:bcel,0.9729606,,2022-10-25 11:28:32.930452,https://libraries.io/api/maven/com.google.code.findbugs:bcel,200.0,9.0,9.0,25.0,http://findbugs.googlecode.com/svn/trunk/,404.0,,,,,,,,,,,,D,
1768,maven,javancss:jhbasic,0.9729606,,2022-10-25 11:28:33.710034,https://libraries.io/api/maven/javancss:jhbasic,200.0,4.0,2.0,23.0,,,,,,,,,,,,,,D,
1769,maven,junitperf:junitperf,0.9729606,,2022-10-25 11:28:34.450810,https://libraries.io/api/maven/junitperf:junitperf,200.0,6.0,25.0,67.0,,,,,,,,,,,,,,D,
1770,maven,maven-plugins:maven-cobertura-plugin,0.9729606,,2022-10-25 11:28:35.201243,https://libraries.io/api/maven/maven-plugins:maven-cobertura-plugin,200.0,5.0,3.0,4.0,http://cvs.sourceforge.net/cgi-bin/viewcvs.cgi/maven-plugins/maven-plugins/cobertura/,200.0,2022-10-25 11:28:35.929621,https://bestpractices.coreinfrastructure.org/en/projects.json?url=http%3A//cvs.sourceforge.net/cgi-bin/viewcvs.cgi/maven-plugins/maven-plugins/cobertura/,200.0,,,,,,,,,D,
1771,maven,asm:asm-analysis,0.9729606,,2022-10-25 11:28:36.660925,https://libraries.io/api/maven/asm:asm-analysis,200.0,10.0,41.0,76.0,,,,,,,,,,,,,,D,
1772,maven,relaxngdatatype:relaxngdatatype,0.9729606,,2022-10-25 11:28:37.552597,https://libraries.io/api/maven/relaxngdatatype:relaxngdatatype,200.0,7.0,37.0,71.0,,,,,,,,,,,,,,D,
1773,maven,saxpath:saxpath,0.9729606,,2022-10-25 11:28:38.326807,https://libraries.io/api/maven/saxpath:saxpath,200.0,7.0,45.0,158.0,,,,,,,,,,,,,,D,
1774,maven,pull-parser:pull-parser,0.9729606,,2022-10-25 11:28:39.074134,https://libraries.io/api/maven/pull-parser:pull-parser,200.0,8.0,8.0,51.0,,,,,,,,,,,,,,D,
1775,maven,commons-jelly:commons-jelly-tags-log,0.9729606,,2022-10-25 11:28:39.859151,https://libraries.io/api/maven/commons-jelly:commons-jelly-tags-log,200.0,4.0,18.0,1.0,,,,,,,,,,,,,,D,
1776,maven,asm:asm-commons,0.9729606,,2022-10-25 11:28:40.622580,https://libraries.io/api/maven/asm:asm-commons,200.0,11.0,125.0,592.0,,,,,,,,,,,,,,D,
1777,maven,urbanophile:java-getopt,0.9729606,,2022-10-25 11:28:41.387826,https://libraries.io/api/maven/urbanophile:java-getopt,200.0,7.0,10.0,62.0,,,,,,,,,,,,,,D,
1778,maven,stax:stax-ri,0.9729606,,2022-10-25 11:28:42.140435,https://libraries.io/api/maven/stax:stax-ri,404.0,,,,,,,,,,,,,,,,,D,
1779,maven,org.apache.ant:ant-junit,0.9729606,,2022-10-25 11:28:42.924822,https://libraries.io/api/maven/org.apache.ant:ant-junit,200.0,12.0,136.0,244.0,https://github.com/apache/ant,200.0,2022-10-25 11:28:43.652907,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/apache/ant,200.0,,,,2022-10-25 11:29:00.737752,4.9,2022-10-25 11:29:05.538560,0.66573,12943.0,D,
1780,maven,org.mortbay.jetty:servlet-api-2.5,0.9729606,,2022-10-25 11:29:06.348401,https://libraries.io/api/maven/org.mortbay.jetty:servlet-api-2.5,200.0,12.0,149.0,421.0,https://svn.codehaus.org/jetty/jetty,,,,,,,,,,,,,D,
1781,maven,maven-plugins:maven-findbugs-plugin,0.9729606,,2022-10-25 11:29:08.181574,https://libraries.io/api/maven/maven-plugins:maven-findbugs-plugin,200.0,5.0,3.0,2.0,http://cvs.sourceforge.net/cgi-bin/viewcvs.cgi/maven-plugins/maven-plugins/findbugs/,200.0,2022-10-25 11:29:08.929709,https://bestpractices.coreinfrastructure.org/en/projects.json?url=http%3A//cvs.sourceforge.net/cgi-bin/viewcvs.cgi/maven-plugins/maven-plugins/findbugs/,200.0,,,,,,,,,D,
1782,maven,net.sourceforge.cobertura:cobertura,0.9729606,,2022-10-25 11:29:09.720982,https://libraries.io/api/maven/net.sourceforge.cobertura:cobertura,200.0,18.0,161.0,689.0,https://github.com/cobertura/cobertura,200.0,2022-10-25 11:29:10.487989,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/cobertura/cobertura,200.0,,,,2022-10-25 11:43:45.139659,4.7,2022-10-25 11:43:55.332219,0.38267,448.0,D,
1783,maven,msv:xsdlib,0.9729606,,2022-10-25 11:43:56.109142,https://libraries.io/api/maven/msv:xsdlib,200.0,7.0,8.0,37.0,,,,,,,,,,,,,,D,
1784,maven,msv:relaxngdatatype,0.9729606,,2022-10-25 11:43:57.011936,https://libraries.io/api/maven/msv:relaxngdatatype,200.0,7.0,8.0,37.0,,,,,,,,,,,,,,D,
1785,maven,msv:msv,0.9729606,,2022-10-25 11:43:57.749183,https://libraries.io/api/maven/msv:msv,200.0,5.0,15.0,29.0,,,,,,,,,,,,,,D,
1786,nuget,system.runtime.extensions,0.9713221,,2022-10-25 11:43:58.655814,https://libraries.io/api/nuget/system.runtime.extensions,200.0,16.0,1906.0,7570.0,,,,,,,,,,,,,,D,
1788,nuget,system.runtime.interopservices,0.96672124,,2022-10-25 11:43:59.552208,https://libraries.io/api/nuget/system.runtime.interopservices,200.0,16.0,1132.0,6398.0,,,,,,,,,,,,,,D,
1789,maven,org.glassfish:jakarta.el,0.96453005,,2022-10-25 11:44:00.320036,https://libraries.io/api/maven/org.glassfish:jakarta.el,200.0,15.0,123.0,0.0,https://github.com/eclipse-ee4j/el-ri,200.0,2022-10-25 11:44:01.064372,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/eclipse-ee4j/el-ri,200.0,,,,2022-10-25 11:44:16.498237,5.8,2022-10-25 11:44:24.621841,0.33591,2.0,D,
1791,nuget,system.reflection.primitives,0.95547163,,2022-10-25 11:44:25.551988,https://libraries.io/api/nuget/system.reflection.primitives,200.0,16.0,461.0,5528.0,,,,,,,,,,,,,,D,
1792,nuget,system.resources.resourcemanager,0.9554443,,2022-10-25 11:44:26.338444,https://libraries.io/api/nuget/system.resources.resourcemanager,200.0,0.0,0.0,0.0,,,,,,,,,,,,,,D,
1793,nuget,microsoft.netcore.platforms,0.95293534,,2022-10-25 11:44:27.736122,https://libraries.io/api/nuget/microsoft.netcore.platforms,200.0,26.0,1146.0,5743.0,,,,,,,,,,,,,,D,
1795,go,github.com/go-kit/kit,0.9308067,,2022-10-25 11:44:28.566842,https://libraries.io/api/go/github.com%2Fgo-kit%2Fkit,200.0,24.0,3194.0,3213.0,https://github.com/go-kit/kit,200.0,2022-10-25 11:44:29.273968,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/go-kit/kit,200.0,,,,2022-10-25 11:44:50.413993,4.6,2022-10-25 11:44:55.325257,0.5426,629.0,D,
1796,nuget,system.linq,0.92715347,,2022-10-25 11:44:56.095948,https://libraries.io/api/nuget/system.linq,200.0,0.0,0.0,0.0,,,,,,,,,,,,,,D,
1797,nuget,system.runtime.handles,0.9253631,,2022-10-25 11:44:57.005740,https://libraries.io/api/nuget/system.runtime.handles,200.0,14.0,290.0,4397.0,,,,,,,,,,,,,,D,
1798,nuget,system.text.encoding.extensions,0.9179126,,2022-10-25 11:44:57.932909,https://libraries.io/api/nuget/system.text.encoding.extensions,200.0,16.0,610.0,5864.0,,,,,,,,,,,,,,D,
1799,go,github.com/lightstep/lightstep-tracer-go,0.915031,,2022-10-25 11:44:58.727109,https://libraries.io/api/go/github.com%2Flightstep%2Flightstep-tracer-go,200.0,17.0,134.0,128.0,https://github.com/lightstep/lightstep-tracer-go,200.0,2022-10-25 11:44:59.493288,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lightstep/lightstep-tracer-go,200.0,,,,,,2022-10-25 11:45:33.686090,0.43983,187.0,D,
1800,nuget,system.reflection.typeextensions,0.9144731,,2022-10-25 11:45:34.495557,https://libraries.io/api/nuget/system.reflection.typeextensions,200.0,0.0,1.0,0.0,,,,,,,,,,,,,,D,
1801,nuget,system.reflection.extensions,0.9089245,,2022-10-25 11:45:35.407654,https://libraries.io/api/nuget/system.reflection.extensions,200.0,16.0,1110.0,6216.0,,,,,,,,,,,,,,D,
1804,nuget,system.io.filesystem.primitives,0.9025107,,2022-10-25 11:45:36.344449,https://libraries.io/api/nuget/system.io.filesystem.primitives,200.0,16.0,351.0,5297.0,,,,,,,,,,,,,,D,
1805,go,github.com/openzipkin/zipkin-go,0.9017548,,2022-10-25 11:45:37.201973,https://libraries.io/api/go/github.com%2Fopenzipkin%2Fzipkin-go,200.0,21.0,971.0,1492.0,https://github.com/openzipkin/zipkin-go,200.0,2022-10-25 11:45:37.926391,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/openzipkin/zipkin-go,200.0,,,,2022-10-25 11:45:53.892340,4.2,2022-10-25 11:45:59.563983,0.45692,201.0,D,
1806,nuget,system.io.filesystem,0.90011233,,2022-10-25 11:46:00.355180,https://libraries.io/api/nuget/system.io.filesystem,200.0,0.0,0.0,1.0,,,,,,,,,,,,,,D,
1808,go,github.com/aws/aws-sdk-go-v2,0.8905488,,2022-10-25 11:46:01.460651,https://libraries.io/api/go/github.com%2Faws%2Faws-sdk-go-v2,200.0,21.0,2144.0,75.0,https://github.com/aws/aws-sdk-go-v2,200.0,2022-10-25 11:46:02.252974,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/aws/aws-sdk-go-v2,200.0,,,,2022-10-25 11:46:43.261863,5.6,2022-10-25 11:46:49.585242,0.6897,7159.0,D,
1809,nuget,system.diagnostics.stacktrace,0.88829553,,2022-10-25 11:46:50.514716,https://libraries.io/api/nuget/system.diagnostics.stacktrace,200.0,12.0,198.0,1005.0,,,,,,,,,,,,,,D,
1812,nuget,system.objectmodel,0.86365694,,2022-10-25 11:46:51.430588,https://libraries.io/api/nuget/system.objectmodel,200.0,16.0,516.0,5379.0,,,,,,,,,,,,,,D,
1813,nuget,system.reflection.emit,0.8634892,,2022-10-25 11:46:52.384450,https://libraries.io/api/nuget/system.reflection.emit,200.0,24.0,1493.0,1697.0,https://github.com/dotnet/corefx,200.0,2022-10-24 22:07:44.578447,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/dotnet/corefx,200.0,,,,2022-10-25 09:54:00.062009,4.7,2022-10-24 22:07:50.966048,0.47947,609132.0,D,
1814,nuget,system.diagnostics.tracing,0.8584942,,2022-10-25 11:46:53.305489,https://libraries.io/api/nuget/system.diagnostics.tracing,200.0,16.0,321.0,5270.0,,,,,,,,,,,,,,D,
1815,nuget,runtime.native.system,0.8560326,,2022-10-25 11:46:54.207791,https://libraries.io/api/nuget/runtime.native.system,200.0,12.0,68.0,1053.0,,,,,,,,,,,,,,D,
1816,nuget,system.reflection.emit.ilgeneration,0.8552649,,2022-10-25 11:46:55.141052,https://libraries.io/api/nuget/system.reflection.emit.ilgeneration,200.0,24.0,384.0,1073.0,https://github.com/dotnet/corefx,200.0,2022-10-24 22:07:44.578447,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/dotnet/corefx,200.0,,,,2022-10-25 09:54:00.062009,4.7,2022-10-24 22:07:50.966048,0.47947,609132.0,D,
1817,nuget,system.linq.expressions,0.853763,,2022-10-25 11:46:56.071548,https://libraries.io/api/nuget/system.linq.expressions,200.0,16.0,929.0,6610.0,,,,,,,,,,,,,,D,
1819,go,github.com/casbin/casbin,0.8505255,,2022-10-25 11:46:56.962185,https://libraries.io/api/go/github.com%2Fcasbin%2Fcasbin,200.0,20.0,287.0,177.0,https://github.com/casbin/casbin,200.0,2022-10-25 11:46:57.712119,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/casbin/casbin,200.0,,,,2022-10-25 11:47:21.319060,5.2,2022-10-25 11:47:26.381996,0.62971,445.0,D,
1820,nuget,system.collections.concurrent,0.8503779,,2022-10-25 11:47:27.309635,https://libraries.io/api/nuget/system.collections.concurrent,200.0,16.0,887.0,6393.0,,,,,,,,,,,,,,D,
1821,nuget,system.runtime.interopservices.runtimeinformation,0.84054214,,2022-10-25 11:47:28.219068,https://libraries.io/api/nuget/system.runtime.interopservices.runtimeinformation,200.0,16.0,840.0,5897.0,,,,,,,,,,,,,,D,
1823,nuget,system.appcontext,0.82371455,,2022-10-25 11:47:30.039781,https://libraries.io/api/nuget/system.appcontext,200.0,14.0,268.0,4734.0,,,,,,,,,,,,,,D,
1825,maven,javax.jms:jms,0.81585294,,2022-10-25 11:47:30.823010,https://libraries.io/api/maven/javax.jms:jms,200.0,11.0,117.0,906.0,,,,,,,,,,,,,,D,
1827,nuget,system.security.cryptography.cng,0.81305933,,2022-10-25 11:47:32.848537,https://libraries.io/api/nuget/system.security.cryptography.cng,200.0,21.0,222.0,928.0,,,,,,,,,,,,,,D,
1828,nuget,system.componentmodel.eventbasedasync,0.8071146,,2022-10-25 11:47:33.779801,https://libraries.io/api/nuget/system.componentmodel.eventbasedasync,200.0,13.0,175.0,951.0,,,,,,,,,,,,,,D,
